close,high,low,open,year,day
96697.08,97194.26,96579.31,97159.43,2025,14
96548.04,96687.15,96336.92,96686.09,2025,14
95988.0,96700.0,95972.58,96548.04,2025,14
96336.0,97263.02,95748.93,95988.01,2025,14
96293.6,97265.48,96029.73,96336.0,2025,14
96471.65,96974.82,96184.02,96293.61,2025,14
95745.43,96471.66,95351.76,96471.65,2025,14
96527.96,96550.46,95584.83,95745.42,2025,14
96777.8,96958.97,96290.85,96527.96,2025,14
96537.8,97088.57,96466.03,96777.79,2025,14
96505.04,96921.13,96152.31,96537.23,2025,14
96486.09,96678.18,96315.38,96505.98,2025,14
96691.91,96741.95,96450.0,96486.1,2025,14
96560.86,96780.02,96500.49,96691.91,2025,14
96889.36,97332.52,96500.0,96560.85,2025,15
97349.62,97554.63,96789.38,96889.36,2025,15
96824.06,97464.8,96746.71,97349.61,2025,15
97317.12,97324.0,96751.47,96824.06,2025,15
97189.71,97724.96,97072.7,97317.12,2025,15
97029.97,97242.29,96750.0,97189.71,2025,15
97105.48,97147.95,96851.5,97029.97,2025,15
97301.35,97600.31,97105.47,97105.48,2025,15
97202.26,97524.0,97153.48,97301.35,2025,15
96816.47,97366.11,96766.57,97202.27,2025,15
96933.59,97136.28,96721.39,96816.47,2025,15
96762.18,96942.37,96521.0,96933.59,2025,15
96942.93,97194.35,96539.77,96762.19,2025,15
98964.0,99073.39,96852.38,96942.92,2025,15
99434.41,99499.0,98613.99,98963.99,2025,15
98992.42,99799.98,98964.71,99434.8,2025,15
98995.58,99479.53,98888.98,98992.42,2025,15
98645.65,99335.91,98602.05,98995.58,2025,15
99446.14,99483.87,98645.65,98645.65,2025,15
99844.9,99990.0,99297.41,99446.15,2025,15
99566.4,100681.94,99460.8,99844.91,2025,15
99672.0,99876.4,99476.16,99566.34,2025,15
99713.46,99838.28,99564.0,99671.99,2025,15
100497.35,100510.05,99632.73,99713.45,2025,15
99869.26,100866.66,99658.78,100497.35,2025,16
100082.35,100200.0,99814.91,99869.26,2025,16
99637.77,100112.0,99471.48,100082.35,2025,16
99478.03,99848.0,99170.0,99637.78,2025,16
99610.0,99698.7,99478.03,99478.04,2025,16
99382.11,99613.99,99355.23,99610.0,2025,16
99801.23,99921.86,99322.19,99382.11,2025,16
99799.99,99850.0,99650.33,99801.22,2025,16
98955.8,99820.0,98617.55,99800.0,2025,16
99152.93,99315.0,98649.41,98955.81,2025,16
99214.25,99405.74,99122.07,99152.93,2025,16
99158.71,99333.24,98699.99,99214.26,2025,16
99392.09,99517.93,98886.95,99158.7,2025,16
99084.04,99461.93,98777.87,99392.09,2025,16
97618.89,99424.96,97489.74,99084.05,2025,16
99296.17,99299.0,97335.13,97618.88,2025,16
99346.39,99873.37,99079.05,99296.17,2025,16
99838.54,100361.54,99178.3,99346.39,2025,16
99584.24,100070.8,99260.45,99838.55,2025,16
100417.2,100448.72,99408.0,99584.23,2025,16
100343.99,100641.99,100256.85,100417.2,2025,16
100156.98,100399.33,99717.6,100344.0,2025,16
99838.25,100156.98,99377.0,100156.98,2025,16
99987.3,100115.87,99746.0,99838.25,2025,16
100120.58,100434.96,99950.77,99987.3,2025,17
101659.8,101833.28,100050.0,100120.58,2025,17
101100.0,102148.13,100780.54,101659.8,2025,17
101051.73,101271.74,100943.77,101100.0,2025,17
101481.29,101490.78,100952.1,101051.73,2025,17
101334.05,101782.02,101301.4,101481.28,2025,17
101408.99,101586.96,101302.6,101334.06,2025,17
101440.5,101899.49,101401.0,101409.0,2025,17
102136.01,102220.14,101439.77,101440.51,2025,17
101861.26,102288.0,101743.19,102136.0,2025,17
102321.53,102581.45,101794.14,101861.26,2025,17
102237.6,102443.5,102082.64,102321.54,2025,17
102745.69,102959.66,102195.9,102237.6,2025,17
102474.14,102980.0,102422.45,102745.68,2025,17
103378.95,103395.47,102279.41,102474.14,2025,17
104000.0,104254.19,103285.79,103379.23,2025,17
104972.81,105000.0,103841.18,104000.0,2025,17
104125.46,105269.24,104025.49,104972.81,2025,17
104835.68,104946.01,104039.05,104125.46,2025,17
105834.93,105865.22,104684.21,104835.68,2025,17
104692.7,105847.02,104539.18,105834.93,2025,17
104604.49,105041.05,104462.02,104692.7,2025,17
104410.39,104694.42,104204.0,104604.49,2025,17
104077.48,104526.32,104065.25,104410.4,2025,17
104656.87,104656.87,104075.34,104077.47,2025,18
104268.14,104656.87,104082.19,104656.87,2025,18
104327.98,104500.0,104259.98,104268.14,2025,18
103559.82,104479.31,103000.25,104327.99,2025,18
103599.27,103726.23,102666.55,103559.82,2025,18
102829.27,103771.21,102818.0,103599.27,2025,18
103440.39,103636.91,102822.16,102829.27,2025,18
102821.75,103488.9,102602.48,103440.39,2025,18
103272.0,103344.7,102277.55,102821.75,2025,18
103159.29,103455.89,103059.11,103271.99,2025,18
103184.64,103294.35,102828.95,103159.29,2025,18
103589.29,103883.01,102932.01,103184.64,2025,18
103457.34,104035.28,103372.08,103589.29,2025,18
104365.81,104395.92,103107.65,103457.34,2025,18
103993.03,104562.5,103722.0,104365.81,2025,18
104568.96,104988.88,103761.05,103993.02,2025,18
103253.66,104719.29,103156.02,104568.96,2025,18
103826.16,104207.97,103253.65,103253.65,2025,18
104084.74,104395.92,103779.76,103826.16,2025,18
104382.01,104486.93,104080.71,104084.74,2025,18
104035.42,104488.0,103765.44,104382.0,2025,18
103889.29,104276.34,103878.87,104035.42,2025,18
104291.3,104307.0,103860.91,103888.96,2025,18
104556.23,104750.0,104291.3,104291.3,2025,18
104108.0,104556.23,104108.0,104556.23,2025,19
104486.83,104684.22,104013.51,104108.01,2025,19
104877.96,105458.55,104486.83,104486.83,2025,19
104984.01,105183.51,104560.0,104877.97,2025,19
105032.03,105267.67,104676.48,104984.01,2025,19
105116.52,105131.7,104191.19,105032.04,2025,19
105568.29,105634.78,105030.0,105116.51,2025,19
105167.12,105594.63,104960.26,105568.29,2025,19
104428.24,105167.12,104305.36,105167.11,2025,19
105299.81,105496.03,103450.69,104428.23,2025,19
104823.86,105299.81,104405.13,105299.81,2025,19
104363.23,105350.0,104209.56,104823.86,2025,19
104936.54,105040.3,104300.75,104363.24,2025,19
104964.71,105321.87,104850.58,104936.54,2025,19
105160.0,105706.48,104789.6,104964.72,2025,19
104936.35,105247.4,104500.01,105159.99,2025,19
104963.11,105228.27,104725.68,104936.35,2025,19
105115.8,105148.42,104520.01,104963.11,2025,19
105042.9,105250.0,104902.27,105115.8,2025,19
106200.0,106200.74,104967.66,105042.9,2025,19
106275.49,106422.43,105486.0,106200.0,2025,19
103684.44,106368.33,103684.21,106275.49,2025,19
103414.0,104500.0,101104.71,103684.43,2025,19
101331.57,103414.0,99651.6,103414.0,2025,19
99794.51,101677.71,99550.0,101331.57,2025,20
100692.82,100999.99,99629.86,99794.51,2025,20
101926.42,102321.42,100600.0,100692.82,2025,20
101891.93,102211.08,101411.2,101926.56,2025,20
102232.34,102800.27,101535.28,101891.94,2025,20
102344.2,102825.73,102127.99,102232.34,2025,20
107486.5,109588.0,102220.8,102344.2,2025,20
107120.65,109499.99,106923.0,107482.36,2025,20
108320.01,108381.92,107093.33,107120.65,2025,20
108132.05,109193.23,107548.0,108320.0,2025,20
107964.56,108731.92,107769.18,108132.05,2025,20
108239.19,108550.0,107780.51,107964.56,2025,20
106917.59,108700.01,105472.95,108239.19,2025,20
107956.31,108125.0,106651.11,106918.83,2025,20
107866.65,108130.08,107277.28,107956.31,2025,20
104957.99,107990.0,104480.0,107866.65,2025,20
106670.38,107050.0,103708.0,104957.99,2025,20
102963.32,106778.05,100333.0,106670.37,2025,20
103930.66,104469.15,102738.23,102963.31,2025,20
103691.63,103964.43,102733.77,103930.66,2025,20
103647.16,104331.0,103352.0,103691.64,2025,20
102596.0,104080.0,102562.99,103647.16,2025,20
103608.0,103815.98,101846.15,102596.0,2025,20
102260.01,103728.52,101701.01,103607.99,2025,20
101187.75,102672.0,101086.12,102260.0,2025,21
101498.24,102233.26,100119.04,101187.75,2025,21
102545.56,102763.33,101064.87,101498.23,2025,21
102936.01,103260.1,102300.0,102545.57,2025,21
102344.2,102974.14,101928.58,102936.01,2025,21
101365.98,102527.39,101339.49,102344.21,2025,21
102176.04,102186.15,101111.68,101365.98,2025,21
101989.05,102480.0,101799.57,102176.04,2025,21
102466.81,102496.74,101740.82,101989.06,2025,21
102707.08,102894.29,102072.13,102466.82,2025,21
103160.85,103364.74,102582.0,102707.07,2025,21
103758.25,103973.02,103073.86,103160.85,2025,21
104519.98,104708.41,103610.77,103758.25,2025,21
104457.07,104999.99,104149.18,104519.98,2025,21
103260.91,105320.0,103001.0,104457.08,2025,21
103943.0,104109.98,102803.43,103260.9,2025,21
104965.99,106500.99,103822.02,103942.99,2025,21
106173.26,106400.0,104888.24,104965.99,2025,21
106861.18,107240.81,105892.0,106173.27,2025,21
107031.34,107150.0,106263.84,106861.18,2025,21
106137.51,107199.99,105924.24,107031.34,2025,21
106772.23,106814.37,105772.0,106137.51,2025,21
105996.01,106772.24,105971.99,106772.23,2025,21
106143.82,106284.0,105420.0,105996.01,2025,21
105948.0,106322.0,105807.08,106143.82,2025,22
105799.99,106394.46,105448.99,105948.01,2025,22
105583.89,106202.82,105556.05,105800.0,2025,22
105600.01,105912.18,105583.89,105583.9,2025,22
105578.41,105812.0,105277.24,105600.01,2025,22
105689.15,105882.89,105498.83,105578.41,2025,22
105379.81,105952.0,105186.71,105689.15,2025,22
105084.77,105678.57,105043.88,105379.82,2025,22
105270.03,105343.28,104700.0,105084.77,2025,22
104984.83,105270.03,104916.43,105270.03,2025,22
105142.76,105161.76,104647.75,104984.82,2025,22
105100.39,105464.83,104758.62,105142.14,2025,22
105275.86,105584.23,105060.35,105100.38,2025,22
104073.94,105363.76,103768.14,105275.87,2025,22
104393.66,104949.0,103662.58,104074.43,2025,22
104180.01,105148.95,103982.0,104393.67,2025,22
103704.64,104232.64,103339.12,104180.01,2025,22
104345.8,104604.76,103665.73,103704.65,2025,22
103896.01,104684.0,103756.48,104345.8,2025,22
104630.0,104754.64,103853.66,103896.01,2025,22
104321.1,104830.12,104070.61,104630.0,2025,22
104088.03,104369.12,103611.66,104321.11,2025,22
103866.79,104514.8,103770.01,104086.95,2025,22
103706.66,104143.99,103654.0,103866.79,2025,22
103307.51,103819.99,103052.82,103706.66,2025,23
102931.94,103653.84,102588.15,103307.51,2025,23
102655.34,102983.39,102100.0,102931.94,2025,23
102461.25,103007.75,102197.34,102655.34,2025,23
102075.22,102493.15,101575.5,102461.24,2025,23
102532.52,102639.36,102000.0,102075.21,2025,23
102256.7,102968.31,102209.23,102532.52,2025,23
102710.27,102803.2,102084.51,102256.71,2025,23
102215.75,102724.94,102060.0,102710.28,2025,23
101672.01,102467.73,101650.0,102215.75,2025,23
101683.61,102072.72,101262.28,101672.0,2025,23
101944.49,102195.03,101683.6,101683.61,2025,23
101635.58,102135.05,101401.31,101944.5,2025,23
102512.28,102709.93,101281.62,101635.59,2025,23
105213.5,106050.86,101989.81,102512.28,2025,23
105263.52,105792.0,102643.49,105213.6,2025,23
105139.18,106850.0,105028.0,105263.52,2025,23
105927.78,106230.42,104211.0,105139.18,2025,23
105424.39,106142.46,105100.0,105927.78,2025,23
103770.04,105514.73,103399.98,105424.39,2025,23
103284.48,106421.03,102559.2,103770.05,2025,23
103079.08,103410.57,102195.7,103284.01,2025,23
103978.82,104700.0,102981.07,103079.08,2025,23
103910.34,104544.48,103776.06,103978.82,2025,23
103446.62,104157.98,103424.58,103910.35,2025,24
103234.3,103900.0,103039.87,103446.62,2025,24
103016.01,103545.39,102956.72,103234.3,2025,24
103891.75,104298.0,102750.0,103016.0,2025,24
104631.99,104924.4,103804.77,103891.75,2025,24
105222.15,105262.13,104543.21,104631.98,2025,24
104991.01,105355.0,104628.0,105222.15,2025,24
105046.8,105181.82,104660.0,104991.01,2025,24
105500.76,105650.0,104922.41,105046.79,2025,24
105146.67,105759.0,105053.8,105500.76,2025,24
105416.75,105428.0,105051.46,105146.67,2025,24
105420.1,105527.69,105214.15,105416.75,2025,24
105526.58,105586.29,105183.65,105420.11,2025,24
105118.07,105793.61,104982.03,105526.58,2025,24
105758.0,106321.66,104669.17,105118.06,2025,24
105859.98,105990.5,105259.49,105758.0,2025,24
105645.89,106174.99,105589.0,105859.99,2025,24
106458.46,106699.99,105612.0,105645.88,2025,24
106327.72,107120.0,106056.95,106458.47,2025,24
105760.94,106606.01,105687.0,106327.31,2025,24
104859.11,105781.0,104736.84,105760.93,2025,24
105124.61,105391.47,104859.4,104859.4,2025,24
104777.25,105477.0,104706.08,105124.61,2025,24
104870.5,104925.2,104456.89,104777.25,2025,24
104419.59,104870.51,104361.89,104870.51,2025,25
104738.0,104815.01,104380.15,104419.58,2025,25
104559.54,104830.27,104473.67,104738.01,2025,25
105202.4,105280.82,104461.0,104559.54,2025,25
104648.0,105202.4,104620.0,105202.4,2025,25
104365.97,104701.18,104236.95,104647.99,2025,25
104308.0,104480.0,104216.81,104365.96,2025,25
104385.98,104523.25,104287.24,104308.0,2025,25
104341.98,104497.54,104135.71,104385.99,2025,25
104366.63,104450.48,104276.41,104341.99,2025,25
104540.0,104661.04,104106.09,104366.62,2025,25
104670.99,104700.01,104391.27,104540.0,2025,25
104753.07,104792.0,104456.0,104670.99,2025,25
104717.04,104868.0,104629.31,104753.08,2025,25
104600.01,104721.99,104473.16,104717.05,2025,25
104897.79,105111.11,104594.01,104600.0,2025,25
104654.9,104989.49,104591.67,104897.79,2025,25
104899.71,104934.39,104449.75,104654.91,2025,25
104983.49,105286.52,104843.25,104899.72,2025,25
105055.16,105187.5,104909.09,104983.5,2025,25
104965.71,105200.0,104965.7,105055.16,2025,25
105102.84,105123.5,104866.66,104965.71,2025,25
105077.54,105250.0,105004.53,105102.84,2025,25
104746.85,105134.9,104696.0,105077.54,2025,25
104599.96,104841.84,104515.44,104746.86,2025,26
104621.37,104772.0,104503.7,104599.95,2025,26
104696.25,104718.16,104520.03,104621.37,2025,26
105062.42,105273.24,104696.24,104696.25,2025,26
105174.27,105500.0,104978.82,105062.41,2025,26
105094.12,105200.0,105013.6,105174.28,2025,26
104990.75,105118.78,104959.2,105094.13,2025,26
104998.35,105100.0,104950.0,104990.75,2025,26
105030.4,105221.36,104863.31,104998.36,2025,26
104630.03,105030.41,104444.01,105030.4,2025,26
104715.29,104722.9,104500.0,104630.02,2025,26
104818.69,104847.69,104662.05,104715.29,2025,26
104890.0,104890.0,104703.58,104818.68,2025,26
104961.73,105126.11,104838.43,104890.0,2025,26
104944.0,105003.54,104804.0,104961.74,2025,26
104967.01,105093.22,104887.7,104944.0,2025,26
104938.02,105040.64,104896.0,104967.02,2025,26
104945.11,105050.0,104912.53,104938.01,2025,26
105175.11,105260.36,104906.89,104945.12,2025,26
105081.63,105240.0,105040.0,105175.11,2025,26
104949.99,105200.0,104918.52,105081.64,2025,26
104557.19,105006.0,104552.48,104949.99,2025,26
104330.22,104730.98,104300.01,104557.19,2025,26
102620.0,104330.21,102520.44,104330.21,2025,26
101728.0,103260.0,101600.0,102620.01,2025,27
101308.29,102085.04,101168.8,101728.0,2025,27
101000.0,101688.0,100835.25,101308.29,2025,27
101395.64,101858.19,100720.53,100999.99,2025,27
100410.04,101399.99,100227.01,101395.64,2025,27
100374.08,100732.0,99713.37,100410.04,2025,27
98956.32,100491.99,98721.0,100374.07,2025,27
99048.02,99415.92,97777.77,98956.31,2025,27
99043.77,99367.73,98700.0,99048.01,2025,27
99424.38,99533.33,98800.0,99043.78,2025,27
98392.74,99454.76,98263.49,99424.37,2025,27
98761.13,99362.03,98324.01,98392.74,2025,27
100619.68,100910.27,98714.28,98761.12,2025,27
100483.99,101666.66,100000.0,100619.68,2025,27
101920.89,102317.94,100105.54,100483.98,2025,27
101112.03,102118.49,100852.0,101920.88,2025,27
99744.0,101250.56,99566.25,101112.03,2025,27
99150.01,100050.02,99049.98,99744.0,2025,27
99180.0,99753.89,98864.0,99150.01,2025,27
99700.02,99952.0,99175.03,99180.0,2025,27
101386.5,101750.4,99606.46,99700.01,2025,27
101349.67,102405.0,100954.0,101386.11,2025,27
101637.18,101961.09,101277.77,101349.67,2025,27
102082.83,102183.21,101637.18,101637.18,2025,27
101856.01,102892.0,101777.0,102082.83,2025,28
101382.67,102000.0,101382.66,101856.0,2025,28
102402.01,102436.79,101334.55,101382.66,2025,28
102636.32,102880.0,102026.02,102402.01,2025,28
102901.45,103371.24,102600.0,102636.32,2025,28
103014.59,103339.61,102812.9,102901.45,2025,28
102744.38,103200.0,102599.2,103014.6,2025,28
102789.72,103343.65,102527.39,102744.39,2025,28
102851.23,103028.53,102607.34,102789.72,2025,28
102955.99,102965.28,102393.94,102851.23,2025,28
102745.36,103181.82,102600.79,102955.99,2025,28
102762.01,102943.07,102564.77,102745.37,2025,28
102599.99,102988.6,102476.63,102762.02,2025,28
102597.36,102938.71,102482.35,102599.99,2025,28
102641.99,102891.33,101815.26,102597.37,2025,28
102777.99,103800.0,102504.0,102642.0,2025,28
102250.01,102907.98,101906.24,102777.99,2025,28
102572.82,103098.0,102220.07,102250.01,2025,28
102205.79,103108.0,102160.0,102572.82,2025,28
102424.24,102660.0,101820.15,102205.78,2025,28
101264.48,102538.0,101197.04,102424.24,2025,28
100334.01,101547.22,100272.68,101264.02,2025,28
101265.63,101404.0,100274.96,100334.0,2025,28
101335.52,101450.0,100750.0,101265.63,2025,28
101702.59,101819.67,101328.01,101335.52,2025,29
101845.02,101993.68,101461.12,101702.6,2025,29
101795.4,102319.69,101696.01,101845.02,2025,29
102038.2,102162.8,101764.24,101795.41,2025,29
102001.06,102190.0,101955.51,102038.21,2025,29
102262.0,102384.61,101980.27,102001.06,2025,29
102801.64,102853.53,102237.05,102262.0,2025,29
102755.82,102815.66,102449.97,102801.64,2025,29
102732.03,103000.0,102680.0,102755.81,2025,29
102334.4,102770.0,102303.68,102732.03,2025,29
102547.01,102726.77,102180.65,102334.41,2025,29
102646.0,102809.52,102425.87,102547.01,2025,29
102229.85,102842.04,102220.13,102646.0,2025,29
101836.23,102330.81,101699.59,102229.85,2025,29
102029.93,102380.0,101582.37,101836.23,2025,29
101980.78,102531.64,101798.01,102029.94,2025,29
102092.01,102150.0,101675.62,101980.78,2025,29
102406.98,102777.78,101995.37,102092.0,2025,29
102854.15,103000.0,102008.0,102406.97,2025,29
103583.99,103999.0,101400.01,102854.14,2025,29
104193.93,104782.68,102868.0,103584.0,2025,29
103741.11,104393.93,103715.5,104193.92,2025,29
103492.06,104010.94,103405.77,103741.11,2025,29
103733.24,104344.64,103460.0,103492.07,2025,29
104026.04,104123.36,103278.54,103733.25,2025,30
104264.15,104555.0,103925.0,104026.05,2025,30
104663.19,104668.35,103994.46,104264.15,2025,30
105196.0,105300.0,104493.16,104663.19,2025,30
105478.0,105595.81,104842.37,105196.0,2025,30
105375.7,105520.0,104996.97,105478.0,2025,30
105184.37,105580.16,105163.44,105375.7,2025,30
105132.07,105348.0,104799.66,105184.38,2025,30
105060.01,105368.84,104925.26,105132.07,2025,30
105412.05,105534.0,105021.36,105060.01,2025,30
105345.4,105412.06,105117.63,105412.05,2025,30
105300.63,105392.0,105078.01,105345.41,2025,30
105020.0,105312.93,104836.85,105300.63,2025,30
104879.99,105367.57,104836.58,105020.01,2025,30
105920.57,106222.08,104660.0,104879.99,2025,30
105564.0,106457.44,105353.85,105920.57,2025,30
105696.96,106013.01,105455.3,105563.99,2025,30
105300.01,105698.27,104900.14,105696.96,2025,30
105578.95,105583.39,104762.59,105300.01,2025,30
105711.27,105776.87,105231.58,105578.96,2025,30
104907.15,105821.62,104815.82,105711.28,2025,30
105048.89,105217.17,104805.15,104907.1,2025,30
105094.56,105351.29,104962.11,105048.89,2025,30
104722.94,105254.0,104693.82,105094.57,2025,30
104898.49,105029.72,104400.0,104722.94,2025,31
104729.58,104908.15,104420.97,104898.48,2025,31
104341.72,104851.99,104255.01,104729.95,2025,31
104344.46,104377.76,103930.09,104341.73,2025,31
104007.58,104547.24,103972.13,104344.46,2025,31
104319.87,104484.09,104007.59,104007.59,2025,31
104511.02,104745.1,104298.73,104319.87,2025,31
104188.56,104814.46,104002.01,104511.03,2025,31
104028.78,104321.98,104013.63,104188.57,2025,31
104256.56,104329.73,103936.54,104028.79,2025,31
104284.1,104431.49,104080.1,104256.57,2025,31
104736.0,104848.65,104284.1,104284.1,2025,31
104704.68,104918.3,104553.71,104736.01,2025,31
104664.02,105036.03,104551.09,104704.69,2025,31
104442.79,104860.0,104106.0,104664.01,2025,31
105464.01,106012.0,104443.99,104443.99,2025,31
105081.87,105574.4,104696.23,105464.0,2025,31
104580.87,105081.87,104542.0,105081.86,2025,31
102627.29,104820.0,102605.0,104580.87,2025,31
102312.32,103016.66,102122.0,102627.29,2025,31
101680.02,102321.42,101603.23,102312.31,2025,31
102148.73,102166.11,101560.0,101680.02,2025,31
102261.3,102482.94,101918.46,102148.72,2025,31
102429.56,102439.31,101955.0,102261.29,2025,31
102494.94,102575.06,102213.07,102429.56,2025,1
102566.0,102780.27,102460.33,102494.94,2025,1
102467.77,102783.71,102400.0,102566.0,2025,1
102249.19,102518.42,102198.52,102466.96,2025,1
102316.16,102503.03,102118.56,102249.19,2025,1
102500.0,102588.57,102235.29,102316.15,2025,1
102402.91,102577.12,102184.46,102500.0,2025,1
102166.49,102494.69,102161.82,102402.91,2025,1
102016.85,102276.99,101836.43,102166.49,2025,1
101675.99,102016.85,101412.0,102016.85,2025,1
101638.0,101984.99,101626.82,101675.99,2025,1
102028.81,102055.98,101638.0,101638.0,2025,1
102277.71,102329.01,102009.12,102028.82,2025,1
101869.02,102284.46,101799.9,102277.71,2025,1
101827.53,102173.45,101812.0,101869.04,2025,1
102073.89,102185.94,101730.79,101827.53,2025,1
101892.32,102209.98,101863.77,102073.89,2025,1
102262.49,102297.99,101892.32,101892.32,2025,1
102003.7,102279.52,101965.24,102262.5,2025,1
101669.6,102023.63,101448.0,102003.7,2025,1
101333.34,101669.6,101000.0,101669.6,2025,1
101199.82,101578.04,101001.0,101333.34,2025,1
100666.91,101428.0,100510.0,101199.81,2025,1
100635.65,100871.45,100279.51,100666.9,2025,1
101243.86,101288.51,100500.0,100635.66,2025,2
101248.38,101456.6,101165.1,101243.86,2025,2
100452.16,101271.32,100425.0,101248.38,2025,2
99206.86,100755.93,99148.91,100452.16,2025,2
99538.6,99884.0,99031.19,99206.85,2025,2
100259.53,100342.69,99500.0,99538.6,2025,2
100265.15,100515.99,100094.69,100259.53,2025,2
99643.3,100277.54,99565.6,100265.15,2025,2
99831.04,100100.0,99315.91,99643.3,2025,2
99690.78,99864.02,99352.94,99831.05,2025,2
99417.06,99694.72,99200.0,99690.78,2025,2
98864.6,99604.0,98645.0,99417.07,2025,2
98178.0,99166.19,98157.0,98864.6,2025,2
98795.88,98827.18,98160.0,98178.0,2025,2
99205.08,99439.05,98705.88,98795.89,2025,2
99346.87,99405.74,98720.55,99205.08,2025,2
98264.0,99361.97,98075.02,99346.87,2025,2
97228.85,98580.38,97019.0,98264.01,2025,2
97087.92,97931.65,96821.54,97228.86,2025,2
98273.16,98700.0,96842.33,97087.92,2025,2
97798.0,98628.74,97650.54,98273.17,2025,2
97020.54,97977.02,96573.47,97798.01,2025,2
97994.46,98022.2,96150.0,97020.56,2025,2
97700.59,97994.47,96543.1,97994.47,2025,2
96511.33,97782.79,95500.0,97700.59,2025,3
93435.82,96945.03,92000.0,96511.33,2025,3
93566.01,94980.0,91231.0,93436.97,2025,3
94038.74,94688.0,93426.49,93566.0,2025,3
92786.53,94490.72,92646.36,94038.75,2025,3
94216.0,94273.84,92760.8,92786.53,2025,3
93911.04,94600.0,93657.33,94215.99,2025,3
95333.01,95426.63,93846.32,93911.05,2025,3
95340.0,95634.39,94850.85,95333.01,2025,3
95277.0,95950.68,95222.03,95339.99,2025,3
95702.67,95725.25,94799.29,95277.0,2025,3
95107.89,95716.21,94953.6,95702.68,2025,3
95290.64,95625.0,94934.73,95107.89,2025,3
